                 package error  note    ok   deadline hasOtherIssues  version hasCheckLog hasInstallLog                                                              missingPkg badInstall
                  <char> <int> <int> <int>     <char>         <lgcl>   <char>      <lgcl>        <lgcl>                                                                  <char>     <lgcl>
112:           TRUE         TRUE
113:           TRUE         TRUE
114:           TRUE         TRUE
115:          FALSE         TRUE
116:          FALSE         TRUE
117:          FALSE         TRUE
118:          FALSE         TRUE
119:           TRUE         TRUE
120:           TRUE         TRUE
121:          FALSE         TRUE
122:          FALSE         TRUE
123:          FALSE         TRUE
124:          FALSE         TRUE
125:          FALSE         TRUE
126:          FALSE         TRUE
127:          FALSE         TRUE
128:          FALSE         TRUE
129:           TRUE         TRUE
130:          FALSE         TRUE
131:           TRUE         TRUE
132:          FALSE         TRUE
133:           TRUE         TRUE
134:          FALSE         TRUE
135:          FALSE         TRUE
136:           TRUE         TRUE
137:          FALSE         TRUE
138:           TRUE         TRUE
139:          FALSE         TRUE
140:          FALSE         TRUE
141:          FALSE         TRUE
142:          FALSE         TRUE
143:          FALSE         TRUE
144:          FALSE         TRUE
145:          FALSE         TRUE
146:          FALSE         TRUE
147:          FALSE         TRUE
148:          FALSE        FALSE
149:          FALSE         TRUE
150:           TRUE         TRUE
151:           TRUE         TRUE
152:           TRUE         TRUE
153:          FALSE         TRUE
154:          FALSE         TRUE
155:          FALSE         TRUE
156:          FALSE         TRUE
157:          FALSE         TRUE
158:          FALSE         TRUE
159:          FALSE         TRUE
160:           TRUE         TRUE
161:          FALSE         TRUE
162:          FALSE         TRUE
163:          FALSE         TRUE
164:          FALSE         TRUE
165:           TRUE         TRUE
166:          FALSE         TRUE
167:          FALSE         TRUE
168:          FALSE         TRUE
169:           TRUE         TRUE
170:          FALSE         TRUE
171:           TRUE         TRUE
172:          FALSE         TRUE
173:          FALSE         TRUE
174:          FALSE         TRUE
175:           TRUE         TRUE
176:           TRUE         TRUE
177:          FALSE        FALSE
178:          FALSE         TRUE
179:          FALSE        FALSE
